Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,id,rad_solar,lluvia_total,Longitud,Latitud,Altitud
151,02/05/2023,INS130601CV,0.9,SAN_PEDRO_NECTA,13.0,23.9,33.2,,5.1,79.0,,4.0,4.3,0.0,,,,,422143110.0,,,-91.76244,15.49459,1641.0
152,02/05/2023,INS131501CV,0.0,TODOS_SANTOS,6.0,15.1,21.0,,2.0,,,5.0,4.7,9.0,,,,,422142385.3333333,,,-91.6003111,15.5080222,2480.0
153,02/05/2023,INS141301CV,0.0,NEBAJ,11.0,20.5,29.0,,-1.0,74.0,,4.0,4.3,0.0,,,,,422144903.6666667,,,-91.142084,15.399247,1906.0
154,02/05/2023,INS141601CV,0.0,SACAPULAS,17.0,26.0,36.0,,,66.0,,5.0,3.7,360.0,772.7,,,,422143392.0,,,-91.091976,15.290621,1180.0
155,02/05/2023,INS141901CV,0.0,CHIXOY_PCH,21.6,27.3,34.2,,3.7,81.0,,6.0,6.9,0.0,,,,,422145508.6666667,,,-90.661261,15.357893,680.0
156,02/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,7.0,,,,,,,422139266.6666667,,0.0,-90.74017,15.98888,186.0
157,02/05/2023,INS150401CV,0.0,CUBULCO,17.4,27.3,36.8,,,,,3.0,3.7,360.0,,,,,422143388.3333333,,,-90.620582,15.109023,994.0
158,02/05/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,20.1,25.2,35.4,,,88.0,6.7,5.0,7.7,90.0,,,,,422137055.6666667,,,-90.252213,15.060903,1000.0
159,02/05/2023,INS160101CV,0.0,COBAN,15.6,22.7,32.0,5.3,,80.0,5.4,7.0,4.9,0.0,651.7,,,22.3,422141033.0,,,-90.405518,15.46992,1323.0
160,02/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,22.6,29.3,36.2,,,90.0,,6.0,4.7,180.0,,,,,422140910.6666667,,,-89.64397,15.3974,33.0
161,02/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,22.2,29.4,36.0,,,90.0,,5.0,2.7,90.0,,,,,422140510.0,,,-89.81227,15.608429,380.0
162,02/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,23.0,31.4,39.0,8.0,,62.0,,2.0,9.8,90.0,746.9,,,,422139724.3333333,,,-89.86686,16.916093,123.0
163,02/05/2023,INS171201CV,0.0,POPTUN,22.8,28.6,32.0,,,73.0,,4.0,7.4,90.0,,,,,422141094.3333333,,,-89.41043,16.32566,479.0
164,02/05/2023,INS180101CV,0.7,PUERTO_BARRIOS_PHC,25.6,28.9,32.6,2.1,,86.0,5.9,7.0,8.3,9.0,755.3,,,,422142221.6666667,,,-88.584395,15.730161,2.0
165,02/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,21.0,30.2,35.0,,,79.0,,7.0,2.0,,,,,,422142201.0,,,-88.944686,15.585416,10.0
166,02/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,6.0,5.3,9.0,,,,,422139015.0,,0.0,-88.823711,15.478211,123.0
167,02/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,8.0,2.7,270.0,,,,,422141810.6666667,,0.0,-89.07781,15.42866,16.0
168,02/05/2023,INS190201CV,0.0,LA_FRAGUA,25.0,31.4,38.1,7.4,,57.0,4.7,7.0,5.5,90.0,738.2,,,,422142515.3333333,,,-89.58437,14.96553,227.0
169,02/05/2023,INS190301CV,0.0,PASABIEN,24.0,30.6,37.0,,4.0,67.0,,6.0,2.0,45.0,,,,,422141214.3333333,,,-89.67925,15.030222,260.0
170,02/05/2023,INS190901CV,1.0,LA_UNION,21.0,27.3,32.5,,,69.0,,7.0,2.7,9.0,,,,,422147322.3333333,,,-89.2911111,14.9633333,1000.0
171,02/05/2023,INS200501CV,0.5,CAMOTAN,24.4,28.1,37.6,,,79.0,,6.0,7.0,360.0,,,,,422139726.3333333,,,-89.374614,14.821751,450.0
172,02/05/2023,INS200701CV,9.7,ESQUIPULAS,20.6,24.2,31.8,4.7,,77.0,4.8,7.0,2.4,0.0,680.8,,,,422139653.6666667,,,-89.341459,14.559694,950.0
173,02/05/2023,INS210101CV,0.0,POTRERO_CARRILLO,14.6,19.3,27.6,,,89.0,,7.0,1.0,180.0,,,,,422140625.3333333,,,-89.933667,14.74996,1760.0
174,02/05/2023,INS220501CV,0.0,ASUNCION_MITA,24.4,28.6,37.4,5.7,,75.0,,5.0,5.3,180.0,,,,,422141398.3333333,,,-89.705892,14.335447,478.0
175,02/05/2023,INS221401CV,0.0,MONTUFAR,23.8,30.0,34.6,5.0,,78.0,1.4,6.0,1.3,0.0,,,,,422140233.3333333,,,-90.15446,13.80853,29.0
176,02/05/2023,INS221701CV,0.0,QUEZADA,19.8,24.2,30.6,,,,,7.0,3.7,360.0,,,,,422139037.0,,,-90.036177,14.232852,980.0
177,02/06/2023,INS-140301,0.0,CHINIQUE,,,,,,,,3.0,2.0,0.0,,,,,435219045.3333333,,0.0,,,
178,02/06/2023,INS010101CV,0.0,INSIVUMEH,18.0,23.0,26.5,2.2,1.7,74.0,9.7,7.0,6.7,180.0,,,24.3,24.3,435217048.3333333,,,-90.532679,14.587267,1502.0
179,02/06/2023,INS010102CV,0.0,LA_AURORA,17.8,23.6,27.4,,,71.0,,4.0,13.6,180.0,637.4,,,,435214391.6666667,,,-90.52773,14.58619,1491.0
180,02/06/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,2.0,4.7,360.0,,,,,435213891.6666667,,,-90.39191,14.52392,1744.0
181,02/06/2023,INS010701AT,1.9,SAN_PEDRO_AYAMPUC,,,,,,,,4.0,2.7,90.0,,,,,435216514.3333333,,,-90.4500096,14.7834166,1269.0
182,02/06/2023,INS010801AT,0.3,LO_DE_COY,,,,,,,,4.0,5.7,360.0,,,,,435215356.3333333,,,-90.59922,14.62109,1686.0
183,02/06/2023,INS011401AT,0.0,AMATITLAN,,,,2.0,,,,5.0,12.3,360.0,,,,,435213161.3333333,,,-90.63039,14.46785,1205.0
184,02/06/2023,INS020301CV,0.0,LOS_ALBORES,17.0,23.5,30.0,,,,,4.0,0.0,0.0,,,,,435218133.3333333,,,-89.949167,15.0525,1391.0
185,02/06/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,22.3,30.3,38.0,,,,,1.0,0.0,0.0,,,,,435218702.0,,,-89.9738746,14.9502817,371.0
186,02/06/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,8.0,11.3,45.0,,,,,435215746.3333333,,0.0,-90.7383,14.53974,1539.0
187,02/06/2023,INS030801CV,0.0,SUIZA_CONTENTA,9.0,18.3,23.2,,,75.0,,5.0,0.7,0.0,,,,,435215031.3333333,,,-90.659128,14.618572,2105.0
188,02/06/2023,INS040101CV,0.6,ALAMEDA_ICTA,13.6,21.0,25.6,3.6,,87.0,7.6,4.0,3.0,180.0,,,,,435222023.6666667,,,-90.803967,14.637936,1750.0
189,02/06/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,12.0,21.6,25.8,,2.9,,,5.0,1.7,180.0,,,,,435217401.3333333,,,-90.792558,14.777474,1800.0
190,02/06/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,5.0,5.7,90.0,,,,,435220040.6666667,,,-91.01144,14.50575,1137.0
191,02/06/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,11.5,19.3,24.8,,,94.0,,5.0,6.7,180.0,,,,,435214316.0,,,-90.918504,14.683227,2080.0
192,02/06/2023,INS050101AT,10.6,CONCEPCION,,,,,,,,7.0,4.7,9.0,,,,,435215530.0,,,-90.78758,14.32352,421.0
193,02/06/2023,INS050101CV,5.9,SABANA_GRANDE,18.2,25.6,31.0,3.2,,90.0,,5.0,4.7,9.0,,,,,435220261.0,,,-90.830533,14.373773,730.0
194,02/06/2023,INS060101CV,1.6,LOS_ESCLAVOS,22.6,27.0,31.2,,,85.0,,7.0,8.7,180.0,,,,,435214612.6666667,,,-90.2783,14.2528,737.0
195,02/06/2023,INS070101CV,0.2,EL_TABLON,7.4,16.5,21.0,3.9,,89.0,8.2,5.0,2.3,90.0,,,18.9,19.2,435218301.6666667,,,-91.1819444,14.7902778,2397.0
196,02/06/2023,INS071301CV,0.0,EL_CAPITAN,15.0,21.2,26.0,,,81.0,,2.0,5.3,180.0,,,,,435217163.0,,,-91.140524,14.644497,1562.0
197,02/06/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,14.8,21.1,26.4,2.9,,84.0,,3.0,9.7,180.0,,,,,435215839.6666667,,,-91.232526,14.630858,1569.0
198,02/06/2023,INS080101AT,0.0,TOTONICAPAN,,,,4.4,,,,3.0,8.0,45.0,,,,,435216021.3333333,,,-91.36441,14.91082,2478.0
199,02/06/2023,INS090101CV,0.0,LOS_ALTOS,12.6,18.0,23.2,5.1,,75.0,6.5,7.0,3.7,0.0,579.0,,,,435215105.6666667,,,-91.50807279,14.8599015,2389.0
200,02/06/2023,INS090301CV,0.1,LABOR_OVALLE,10.2,16.9,23.4,1.0,,82.0,5.8,6.0,6.2,0.0,578.7,,,,435214456.3333333,,,-91.514438,14.871334,2380.0
201,02/06/2023,INS100101CV,47.2,MAZATENANGO,23.0,27.3,33.4,,,83.0,,7.0,11.7,360.0,,,,,435214498.6666667,,,-91.5027778,14.5283333,352.0
202,02/06/2023,INS110101CV,25.4,RETALHULEU_AEROPUERTO,22.8,28.8,34.0,,,74.0,,6.0,4.0,270.0,739.3,,,,435216727.0,,,-91.69407,14.52486,205.0
203,02/06/2023,INS110701CV,17.7,CHAMPERICO_FEGUA,27.0,30.9,35.2,,,81.0,10.5,4.0,5.3,225.0,755.5,,,,435218521.6666667,,,-91.91426,14.29397,5.0
204,02/06/2023,INS120101CV,0.0,SAN_MARCOS_PHC,9.4,15.2,20.2,2.5,,83.0,7.4,5.0,2.0,9.0,,,,,435218880.3333333,,,-91.82333,14.96715,2420.0
205,02/06/2023,INS121601CV,30.8,CATARINA,23.6,28.1,34.0,,,87.0,,4.0,7.3,270.0,,,,,435215858.6666667,,,-92.074858,14.856361,233.0
206,02/06/2023,INS121701CV,3.1,TECUN_UMAN,23.0,30.2,35.4,5.7,,69.0,9.5,4.0,7.4,270.0,,,,,435214231.3333333,,,-92.128059,14.70195,29.0
207,02/06/2023,INS122101AT,18.4,LA_REFORMA,,,,,,,,5.0,12.3,180.0,,,,,435218109.0,,,-91.8167,14.8,1133.0
208,02/06/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,5.0,5.3,360.0,,,,,435219236.3333333,,0.0,-91.9395,15.16483,3336.0
209,02/06/2023,INS130101CV,0.0,HUEHUETENANGO,13.4,23.1,29.6,6.0,,58.0,10.6,3.0,9.9,225.0,611.4,,,,435212905.6666667,1.3,,-91.502403,15.31828,1870.0
210,02/06/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,13.8,24.0,31.2,,5.3,71.0,,2.0,2.3,0.0,,,,,435216533.6666667,,,-91.76244,15.49459,1641.0
211,02/06/2023,INS131501CV,0.0,TODOS_SANTOS,4.0,15.5,21.5,,1.0,,,4.0,11.3,9.0,,,,,435216465.0,,,-91.6003111,15.5080222,2480.0
212,02/06/2023,INS141301CV,2.0,NEBAJ,11.4,21.3,28.6,,-1.0,78.0,,3.0,7.3,9.0,,,,,435218952.0,,,-91.142084,15.399247,1906.0
213,02/06/2023,INS141601CV,0.0,SACAPULAS,17.5,26.6,35.0,,,72.0,,3.0,2.0,9.0,771.5,,,,435214619.0,,,-91.091976,15.290621,1180.0
214,02/06/2023,INS141901CV,2.1,CHIXOY_PCH,20.4,28.3,37.2,,4.8,78.0,,5.0,2.4,0.0,,,,,435218946.6666667,,,-90.661261,15.357893,680.0
215,02/06/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,3.0,,,,,,,435222281.6666667,,,-90.74017,15.98888,186.0
216,02/06/2023,INS150401CV,0.0,CUBULCO,18.0,27.6,35.8,,,,,3.0,2.0,9.0,,,,,435211298.3333333,,,-90.620582,15.109023,994.0
217,02/06/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,18.6,27.6,34.0,,,83.0,9.6,2.0,1.7,90.0,,,,,435213068.6666667,,,-90.252213,15.060903,1000.0
218,02/06/2023,INS160101CV,0.0,COBAN,15.6,24.4,32.2,6.5,,69.0,10.2,1.0,4.8,45.0,651.2,,,23.2,435216821.6666667,,,-90.405518,15.46992,1323.0
219,02/06/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,23.8,30.5,38.8,,,90.0,,5.0,2.3,0.0,,,,,435215707.0,,,-89.64397,15.3974,33.0
220,02/06/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,23.8,31.5,36.8,,,92.0,,4.0,3.3,9.0,,,,,435218593.3333333,,,-89.81227,15.608429,380.0
221,02/06/2023,INS170101CV,0.0,FLORES_AEROPUERTO,23.0,32.1,38.0,6.8,,61.0,,1.0,8.0,315.0,747.3,,,,435213874.6666667,,,-89.86686,16.916093,123.0
222,02/06/2023,INS171201CV,0.0,POPTUN,22.5,30.3,34.2,,,76.0,,2.0,7.4,90.0,,,,,435226512.6666667,,,-89.41043,16.32566,479.0
223,02/06/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,26.0,32.2,36.4,6.3,,74.0,7.7,7.0,8.7,9.0,753.4,,,,435214823.3333333,,,-88.584395,15.730161,2.0
224,02/06/2023,INS180201CV,0.0,LAS_VEGAS_PHC,22.5,33.0,38.0,,,74.0,,5.0,2.0,,,,,,435216927.3333333,,,-88.944686,15.585416,10.0
225,02/06/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,0.0,5.3,315.0,,,,,435215318.6666667,,0.0,-88.823711,15.478211,123.0
226,02/06/2023,INS180501AT,0.0,MARISCOS,,,,,,,,5.0,1.3,9.0,,,,,435214546.6666667,,,-89.07781,15.42866,16.0
227,02/06/2023,INS190201CV,0.0,LA_FRAGUA,25.4,33.0,38.6,5.4,,54.0,10.2,1.0,4.0,45.0,736.6,,,,435214974.3333333,,,-89.58437,14.96553,227.0
228,02/06/2023,INS190301CV,0.0,PASABIEN,23.6,32.0,37.2,,4.0,65.0,,3.0,1.7,360.0,,,,,435222286.6666667,,,-89.67925,15.030222,260.0
229,02/06/2023,INS190901CV,0.0,LA_UNION,22.5,29.0,34.5,,,61.0,,2.0,3.3,225.0,,,,,435218844.6666667,,,-89.2911111,14.9633333,1000.0
230,02/06/2023,INS200501CV,0.0,CAMOTAN,23.0,31.9,38.0,,,65.0,,4.0,6.0,45.0,,,,,435214426.0,,,-89.374614,14.821751,450.0
231,02/06/2023,INS200701CV,0.0,ESQUIPULAS,20.6,27.5,33.4,6.5,,65.0,9.4,4.0,0.0,0.0,680.0,,,,435216075.6666667,,,-89.341459,14.559694,950.0
232,02/06/2023,INS210101CV,0.0,POTRERO_CARRILLO,12.4,20.2,27.2,,,82.0,,6.0,2.3,180.0,,,,,435214158.6666667,,,-89.933667,14.74996,1760.0
233,02/06/2023,INS220501CV,0.0,ASUNCION_MITA,23.8,30.2,35.6,5.2,,70.0,,2.0,11.0,135.0,,,,,435213593.0,,,-89.705892,14.335447,478.0
234,02/06/2023,INS221401CV,38.8,MONTUFAR,23.6,29.9,33.6,7.8,,84.0,7.6,4.0,2.5,0.0,,,,,435214036.0,,,-90.15446,13.80853,29.0
235,02/06/2023,INS221701CV,0.6,QUEZADA,19.8,24.0,28.4,,,,,5.0,1.7,360.0,,,,,435213675.0,,,-90.036177,14.232852,980.0
236,03/05/2023,INS-140301,0.0,CHINIQUE,,,,,,,,2.0,2.7,9.0,,,,,422597635.3333333,,2.6,,,
237,03/05/2023,INS010101CV,27.2,INSIVUMEH,16.6,23.8,29.6,4.0,0.5,64.0,7.3,4.0,1.7,9.0,637.7,,,24.9,422537694.6666667,,,-90.532679,14.587267,1502.0
238,03/05/2023,INS010102CV,32.2,LA_AURORA,15.6,23.9,29.8,,,60.0,,6.0,14.8,45.0,638.5,,,,422556225.0,,,-90.52773,14.58619,1491.0
239,03/05/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,2.0,5.0,315.0,,,,,422534766.6666667,,1.5,-90.39191,14.52392,1744.0
240,03/05/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,3.0,3.3,45.0,,,,,422536901.0,,3.1,-90.4500096,14.7834166,1269.0
241,03/05/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,6.0,11.0,270.0,,,,,422533798.3333333,,5.7,-90.59922,14.62109,1686.0
242,03/05/2023,INS011401AT,0.0,AMATITLAN,,,,2.1,,,,5.0,14.7,315.0,,,,,422536428.6666667,,0.0,-90.63039,14.46785,1205.0
243,03/05/2023,INS020301CV,0.2,LOS_ALBORES,17.0,22.7,27.0,,,,,6.0,0.7,0.0,,,,,422537155.3333333,,,-89.949167,15.0525,1391.0
244,03/05/2023,INS020302CV,0.3,SAN_AGUSTIN_ACASAGUASTLAN,21.2,29.6,38.5,,,,,4.0,2.3,0.0,,,,,422539383.0,,,-89.9738746,14.9502817,371.0
245,03/05/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,8.0,11.3,360.0,,,,,422536589.3333333,,20.5,-90.7383,14.53974,1539.0
246,03/05/2023,INS030801CV,19.0,SUIZA_CONTENTA,7.5,18.8,25.2,,,62.0,,5.0,1.0,9.0,,,,,422535822.6666667,,,-90.659128,14.618572,2105.0
247,03/05/2023,INS040101CV,51.3,ALAMEDA_ICTA,13.4,21.9,27.6,1.0,,85.0,9.4,5.0,2.0,360.0,,,,,422541560.3333333,,,-90.803967,14.637936,1750.0
248,03/05/2023,INS040301CV,0.3,SAN_MARTIN_JILOTEPEQUE,13.0,22.0,29.8,,2.6,,,4.0,2.7,270.0,,,,,422539912.3333333,,,-90.792558,14.777474,1800.0
249,03/05/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,2.0,3.7,90.0,,,,,422539171.3333333,,56.4,-91.01144,14.50575,1137.0
250,03/05/2023,INS041001CV,3.2,SANTA_CRUZ_BALANYA,11.0,20.0,26.2,,,90.0,,4.0,6.7,360.0,,,,,422535124.3333333,,,-90.918504,14.683227,2080.0
251,03/05/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,7.0,2.3,0.0,,,,,422534568.6666667,,0.0,-90.78758,14.32352,421.0
252,03/05/2023,INS050101CV,0.0,SABANA_GRANDE,,29.2,33.2,,,75.0,,6.0,1.0,157.5,,,,,422872333.5,,,-90.830533,14.373773,730.0
253,03/05/2023,INS060101CV,5.3,LOS_ESCLAVOS,18.2,26.7,34.0,,,81.0,,4.0,5.3,90.0,,,,,422537941.0,,,-90.2783,14.2528,737.0
254,03/05/2023,INS070101CV,7.2,EL_TABLON,7.4,17.5,24.0,3.4,,72.0,8.6,4.0,3.3,90.0,,,,19.2,422540192.3333333,,,-91.1819444,14.7902778,2397.0
255,03/05/2023,INS071301CV,15.0,EL_CAPITAN,14.0,20.6,26.6,,,81.0,,2.0,7.3,180.0,,,,,422536786.6666667,,,-91.140524,14.644497,1562.0
256,03/05/2023,INS071901CV,12.5,SANTIAGO_ATITLAN,13.0,20.5,27.2,2.7,,83.0,,3.0,6.0,0.0,,,,,422537539.0,,,-91.232526,14.630858,1569.0
257,03/05/2023,INS080101AT,0.0,TOTONICAPAN,,,,3.3,,,,2.0,11.0,360.0,,,,,422536575.6666667,,4.3,-91.36441,14.91082,2478.0
258,03/05/2023,INS090101CV,4.2,LOS_ALTOS,7.6,18.3,26.4,5.8,,57.0,8.8,2.0,12.3,45.0,579.0,,,,422557092.0,,,-91.50807279,14.8599015,2389.0
259,03/05/2023,INS090301CV,6.1,LABOR_OVALLE,7.2,17.6,26.2,0.6,,64.0,9.0,4.0,8.0,0.0,578.7,,,,422536529.3333333,,,-91.514438,14.871334,2380.0
260,03/05/2023,INS100101CV,1.5,MAZATENANGO,22.0,29.5,36.5,,,73.0,,8.0,9.7,315.0,,,,,422534618.3333333,,,-91.5027778,14.5283333,352.0
261,03/05/2023,INS110101CV,0.6,RETALHULEU_AEROPUERTO,22.0,30.5,36.4,,,58.0,,2.0,3.3,9.0,738.6,,,,422534220.6666667,,,-91.69407,14.52486,205.0
262,03/05/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,26.0,31.2,36.0,,,74.0,9.5,1.0,3.3,9.0,755.0,,,,422535590.0,,,-91.91426,14.29397,5.0
263,03/05/2023,INS120101CV,36.4,SAN_MARCOS_PHC,9.0,15.7,,5.2,,62.0,,4.0,0.0,0.0,,,,,422501137.5,,,-91.82333,14.96715,2420.0
264,03/05/2023,INS121601CV,0.0,CATARINA,22.8,30.3,37.2,,,71.0,,1.0,3.7,9.0,,,,,422533758.0,,,-92.074858,14.856361,233.0
265,03/05/2023,INS121701CV,0.0,TECUN_UMAN,22.0,31.3,37.8,6.0,,57.0,9.8,1.0,8.6,180.0,,,,,422535803.3333333,,,-92.128059,14.70195,29.0
266,03/05/2023,INS122101AT,0.0,LA_REFORMA,,,,,,,,6.0,5.3,180.0,,,,,422535874.6666667,,34.3,-91.8167,14.8,1133.0
267,03/05/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,6.0,5.0,360.0,,,,,422544230.6666667,,1.2,-91.9395,15.16483,3336.0
268,03/05/2023,INS130101CV,11.5,HUEHUETENANGO,12.0,21.5,28.8,3.5,,58.0,8.0,3.0,4.9,0.0,611.5,,,,422534071.0,1.2,,-91.502403,15.31828,1870.0
269,03/05/2023,INS130601CV,19.5,SAN_PEDRO_NECTA,11.0,22.8,30.8,,3.4,65.0,,1.0,4.3,0.0,,,,,422538764.0,,,-91.76244,15.49459,1641.0
270,03/05/2023,INS131501CV,7.2,TODOS_SANTOS,5.0,16.7,22.5,,2.0,,,1.0,11.3,360.0,,,,,422538294.6666667,,,-91.6003111,15.5080222,2480.0
271,03/05/2023,INS141301CV,0.2,NEBAJ,10.2,21.1,29.0,,-1.0,66.0,,2.0,3.0,360.0,,,,,422539703.0,,,-91.142084,15.399247,1906.0
272,03/05/2023,INS141601CV,0.8,SACAPULAS,16.0,26.3,35.5,,,76.0,,4.0,2.0,9.0,772.5,,,,422537557.0,,,-91.091976,15.290621,1180.0
273,03/05/2023,INS141901CV,0.2,CHIXOY_PCH,18.8,27.3,35.0,,3.9,74.0,,5.0,9.3,9.0,,,,,422539120.6666667,,,-90.661261,15.357893,680.0
274,03/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,5.0,,,,,,,422537827.6666667,,0.0,-90.74017,15.98888,186.0
275,03/05/2023,INS150401CV,0.8,CUBULCO,18.0,27.2,37.0,,,,,3.0,3.7,9.0,,,,,422538355.0,,,-90.620582,15.109023,994.0
276,03/05/2023,INS150701CV,0.2,SAN_JERONIMO_R_H,18.7,25.5,33.4,,,83.0,5.0,3.0,7.3,90.0,,,,,422533621.6666667,,,-90.252213,15.060903,1000.0
277,03/05/2023,INS160101CV,0.9,COBAN,16.8,23.1,30.4,4.2,,75.0,7.4,3.0,3.7,0.0,652.0,,,22.3,422537521.0,,,-90.405518,15.46992,1323.0
278,03/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,22.4,28.7,33.6,,,92.0,,7.0,7.0,180.0,,,,,422535559.3333333,,,-89.64397,15.3974,33.0
279,03/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,22.0,29.7,36.2,,,91.0,,5.0,1.3,0.0,,,,,422545769.3333333,,,-89.81227,15.608429,380.0
280,03/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,25.2,32.1,39.4,8.0,,61.0,,4.0,9.9,90.0,746.9,,,,422534074.0,,,-89.86686,16.916093,123.0
281,03/05/2023,INS171201CV,0.0,POPTUN,23.0,26.8,32.6,,,77.0,,7.0,4.9,90.0,,,,,422534204.0,,,-89.41043,16.32566,479.0
282,03/05/2023,INS180101CV,0.7,PUERTO_BARRIOS_PHC,25.6,29.0,33.0,2.1,,87.0,3.7,8.0,7.3,9.0,755.3,,,,422536807.3333333,,,-88.584395,15.730161,2.0
283,03/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,22.0,29.3,34.0,,,79.0,,7.0,2.0,,,,,,422536935.0,,,-88.944686,15.585416,10.0
284,03/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,6.0,5.3,9.0,,,,,422532472.0,,0.0,-88.823711,15.478211,123.0
285,03/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,8.0,2.3,270.0,,,,,422535279.3333333,,0.0,-89.07781,15.42866,16.0
286,03/05/2023,INS190201CV,0.7,LA_FRAGUA,24.7,31.5,38.0,4.9,,56.0,3.4,6.0,9.1,45.0,737.9,,,,422536124.3333333,,,-89.58437,14.96553,227.0
287,03/05/2023,INS190301CV,0.0,PASABIEN,23.2,30.1,36.2,,3.0,69.0,,5.0,2.7,45.0,,,,,422541974.3333333,,,-89.67925,15.030222,260.0
288,03/05/2023,INS190901CV,2.5,LA_UNION,21.5,26.1,30.5,,,78.0,,7.0,4.0,360.0,,,,,422537500.3333333,,,-89.2911111,14.9633333,1000.0
289,03/05/2023,INS200501CV,9.5,CAMOTAN,22.6,30.3,36.2,,,64.0,,5.0,9.0,270.0,,,,,422536453.3333333,,,-89.374614,14.821751,450.0
290,03/05/2023,INS200701CV,5.2,ESQUIPULAS,19.0,23.9,32.4,5.5,,75.0,4.4,7.0,0.0,0.0,680.3,,,,422541275.6666667,,,-89.341459,14.559694,950.0
291,03/05/2023,INS210101CV,2.7,POTRERO_CARRILLO,14.0,20.5,28.0,,,79.0,,5.0,3.7,90.0,,,,,422534730.0,,,-89.933667,14.74996,1760.0
292,03/05/2023,INS220501CV,12.3,ASUNCION_MITA,21.6,28.1,37.8,4.6,,74.0,,4.0,9.0,180.0,,,,,422536411.3333333,,,-89.705892,14.335447,478.0
293,03/05/2023,INS221401CV,0.0,MONTUFAR,23.2,30.9,36.4,3.4,,74.0,5.5,8.0,2.5,0.0,,,,,422533370.0,,,-90.15446,13.80853,29.0
294,03/05/2023,INS221701CV,0.0,QUEZADA,19.0,25.8,32.4,,,,,5.0,1.3,360.0,,,,,422532973.0,,,-90.036177,14.232852,980.0
295,03/06/2023,INS-140301,0.0,CHINIQUE,,,,,,,,5.0,2.7,9.0,,,,,435494406.0,,0.0,,,
296,03/06/2023,INS010101CV,0.0,INSIVUMEH,20.0,23.3,28.0,-1.0,1.8,81.0,7.5,7.0,3.3,180.0,,,24.2,24.5,435496552.6666667,,,-90.532679,14.587267,1502.0
297,03/06/2023,INS010102CV,0.0,LA_AURORA,19.4,23.9,28.4,,,71.0,,5.0,13.6,225.0,636.8,,,,435492967.6666667,,,-90.52773,14.58619,1491.0
298,03/06/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,4.0,4.7,360.0,,,,,435491992.0,,,-90.39191,14.52392,1744.0
299,03/06/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,7.0,2.7,9.0,,,,,435493321.0,,,-90.4500096,14.7834166,1269.0
300,03/06/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,4.0,9.0,180.0,,,,,435492838.6666667,,,-90.59922,14.62109,1686.0
301,03/06/2023,INS011401AT,0.0,AMATITLAN,,,,2.3,,,,6.0,16.7,9.0,,,,,435492042.0,,,-90.63039,14.46785,1205.0
302,03/06/2023,INS020301CV,0.0,LOS_ALBORES,16.0,23.7,30.0,,,,,5.0,0.0,0.0,,,,,435495195.0,,,-89.949167,15.0525,1391.0
